actual_time,match_number,key,event_key,comp_level,red1,red2,red3,red_score,blue1,blue2,blue3,blue_score,blue_adjust_points,blue_auto_amp_note_count,blue_auto_amp_note_points,blue_auto_leave_points,blue_auto_line_robot1,blue_auto_line_robot2,blue_auto_line_robot3,blue_auto_points,blue_auto_speaker_note_count,blue_auto_speaker_note_points,blue_auto_total_note_points,blue_coop_note_played,blue_coopertition_bonus_achieved,blue_coopertition_criteria_met,blue_end_game_harmony_points,blue_end_game_note_in_trap_points,blue_end_game_on_stage_points,blue_end_game_park_points,blue_end_game_robot1,blue_end_game_robot2,blue_end_game_robot3,blue_end_game_spot_light_bonus_points,blue_end_game_total_stage_points,blue_ensemble_bonus_achieved,blue_ensemble_bonus_on_stage_robots_threshold,blue_ensemble_bonus_stage_points_threshold,blue_foul_count,blue_foul_points,blue_g206_penalty,blue_g408_penalty,blue_g424_penalty,blue_melody_bonus_achieved,blue_melody_bonus_threshold,blue_melody_bonus_threshold_coop,blue_melody_bonus_threshold_non_coop,blue_mic_center_stage,blue_mic_stage_left,blue_mic_stage_right,blue_rp,blue_tech_foul_count,blue_teleop_amp_note_count,blue_teleop_amp_note_points,blue_teleop_points,blue_teleop_speaker_note_amplified_count,blue_teleop_speaker_note_amplified_points,blue_teleop_speaker_note_count,blue_teleop_speaker_note_points,blue_teleop_total_note_points,blue_total_points,blue_trap_center_stage,blue_trap_stage_left,blue_trap_stage_right,red_adjust_points,red_auto_amp_note_count,red_auto_amp_note_points,red_auto_leave_points,red_auto_line_robot1,red_auto_line_robot2,red_auto_line_robot3,red_auto_points,red_auto_speaker_note_count,red_auto_speaker_note_points,red_auto_total_note_points,red_coop_note_played,red_coopertition_bonus_achieved,red_coopertition_criteria_met,red_end_game_harmony_points,red_end_game_note_in_trap_points,red_end_game_on_stage_points,red_end_game_park_points,red_end_game_robot1,red_end_game_robot2,red_end_game_robot3,red_end_game_spot_light_bonus_points,red_end_game_total_stage_points,red_ensemble_bonus_achieved,red_ensemble_bonus_on_stage_robots_threshold,red_ensemble_bonus_stage_points_threshold,red_foul_count,red_foul_points,red_g206_penalty,red_g408_penalty,red_g424_penalty,red_melody_bonus_achieved,red_melody_bonus_threshold,red_melody_bonus_threshold_coop,red_melody_bonus_threshold_non_coop,red_mic_center_stage,red_mic_stage_left,red_mic_stage_right,red_rp,red_tech_foul_count,red_teleop_amp_note_count,red_teleop_amp_note_points,red_teleop_points,red_teleop_speaker_note_amplified_count,red_teleop_speaker_note_amplified_points,red_teleop_speaker_note_count,red_teleop_speaker_note_points,red_teleop_total_note_points,red_total_points,red_trap_center_stage,red_trap_stage_left,red_trap_stage_right,_dlt_load_id,_dlt_id
1712266716,5,2024gacmp_qm5,2024gacmp,qm,5109,8080,1683,52,7451,1746,2415,50,0,0,0,4,Yes,No,Yes,19,3,15,15,true,false,true,0,0,0,2,Parked,None,Parked,0,2,false,2,10,1,0,false,false,false,false,21,18,21,false,false,false,0,0,8,8,31,3,15,3,6,29,50,false,false,false,0,0,0,2,No,No,Yes,27,5,25,25,false,false,false,0,0,0,2,None,Parked,Parked,0,2,false,2,10,0,2,false,false,false,false,21,18,21,false,false,false,2,0,2,2,23,1,5,7,14,21,52,false,false,false,1732721062.1783433,R+JFQYR4o9hBxg
1712341961,50,2024gacmp_qm50,2024gacmp,qm,5130,8575,5293,61,5900,1102,3490,56,0,0,0,2,No,Yes,No,17,3,15,15,true,true,true,0,0,9,0,StageLeft,CenterStage,StageRight,0,9,false,2,10,0,0,false,false,false,true,18,18,21,false,false,false,1,0,6,6,39,2,10,7,14,30,56,false,false,false,0,0,0,6,Yes,Yes,Yes,21,3,15,15,true,true,true,0,0,3,1,StageLeft,Parked,None,0,4,false,2,10,0,0,false,false,false,true,18,18,21,false,false,true,3,0,5,5,40,1,5,13,26,36,61,false,false,false,1732721062.1783433,y47+/G1DGjZCQg
1712342498,51,2024gacmp_qm51,2024gacmp,qm,8865,8080,9500,28,6829,1287,1683,73,0,0,0,6,Yes,Yes,Yes,31,5,25,25,true,true,true,0,0,3,2,StageLeft,Parked,Parked,0,5,false,2,10,1,0,false,false,false,true,18,18,21,false,false,false,3,0,5,5,42,4,20,6,12,37,73,false,false,false,0,0,0,4,No,Yes,Yes,4,0,0,0,true,true,true,0,0,3,2,Parked,Parked,StageRight,0,5,false,2,10,0,2,false,false,false,false,18,18,21,false,false,false,0,0,6,6,22,1,5,3,6,17,28,false,false,false,1732721062.1783433,VbdrJd2ccjvZdw
1712342896,52,2024gacmp_qm52,2024gacmp,qm,5109,281,3329,75,8577,6366,2974,85,0,0,0,4,No,Yes,Yes,24,4,20,20,true,true,true,0,0,0,2,Parked,None,Parked,0,2,false,2,10,0,5,false,false,false,true,18,18,21,false,false,false,3,4,7,7,56,7,35,6,12,54,85,false,false,false,0,0,0,6,Yes,Yes,Yes,26,4,20,20,true,true,true,0,0,0,1,None,Parked,None,0,1,false,2,10,0,20,false,false,false,true,18,18,21,true,false,false,1,1,6,6,29,2,10,6,12,28,75,false,false,false,1732721062.1783433,z8m2F9tCQl7Cjg
1712343400,53,2024gacmp_qm53,2024gacmp,qm,3489,4509,3815,67,8736,1648,1771,101,0,0,0,4,Yes,No,Yes,39,7,35,35,true,true,true,0,0,3,2,Parked,CenterStage,Parked,0,5,true,2,10,0,10,false,false,false,true,18,18,21,false,false,false,4,0,5,5,52,4,20,11,22,47,101,false,false,false,0,0,0,4,Yes,Yes,No,24,4,20,20,true,true,true,0,0,3,2,Parked,StageRight,Parked,0,5,false,2,10,0,0,false,false,true,true,18,18,21,false,false,false,1,2,7,7,43,3,15,8,16,38,67,false,false,false,1732721062.1783433,HWS5RYmhu2+E/w
1712343837,54,2024gacmp_qm54,2024gacmp,qm,2815,4451,343,86,342,9522,7104,16,0,0,0,6,Yes,Yes,Yes,6,0,0,0,false,false,false,0,0,3,1,None,Parked,StageRight,0,4,false,2,10,0,0,false,false,false,false,21,18,21,false,false,false,0,1,0,0,10,0,0,3,6,6,16,false,false,false,0,0,0,6,Yes,Yes,Yes,31,5,25,25,false,false,false,0,5,6,1,CenterStage,Parked,StageRight,0,12,true,2,10,0,5,false,false,false,false,21,18,21,false,false,false,3,0,6,6,50,6,30,1,2,38,86,false,false,true,1732721062.1783433,70bi66gAlbnpjw
1712344330,55,2024gacmp_qm55,2024gacmp,qm,4112,9477,3490,49,4026,9260,9571,68,0,0,0,4,Yes,Yes,No,19,3,15,15,true,true,true,0,0,3,0,None,StageLeft,None,0,3,true,2,10,0,10,false,false,false,false,18,18,21,false,false,true,3,0,7,7,39,5,25,2,4,36,68,false,false,false,0,0,0,2,Yes,No,No,17,3,15,15,true,true,true,0,0,0,2,Parked,None,Parked,0,2,false,2,10,0,0,false,false,true,true,18,18,21,false,false,true,1,2,6,6,32,2,10,7,14,30,49,false,false,false,1732721062.1783433,MQX3/P6jC5sZ/A
1712344939,56,2024gacmp_qm56,2024gacmp,qm,2415,5900,6919,76,4701,4533,6340,72,0,0,0,4,Yes,Yes,No,14,2,10,10,true,true,true,0,0,3,2,Parked,StageLeft,Parked,0,5,true,2,10,0,12,false,false,false,true,18,18,21,false,false,false,2,1,5,5,46,4,20,8,16,41,72,false,false,false,0,0,0,4,Yes,No,Yes,24,4,20,20,true,true,true,0,0,3,2,Parked,Parked,StageRight,0,5,false,2,10,1,5,false,false,true,true,18,18,21,false,false,false,3,2,9,9,47,5,25,4,8,42,76,false,false,false,1732721062.1783433,goCiurNdh61XiQ
1712345553,57,2024gacmp_qm57,2024gacmp,qm,7538,8575,9480,61,4188,1414,7451,77,0,0,0,4,Yes,Yes,No,29,5,25,25,false,false,false,0,0,0,2,Parked,None,Parked,0,2,false,2,10,0,0,false,false,false,true,21,18,21,false,false,false,3,0,2,2,48,2,10,17,34,46,77,false,false,false,0,0,0,4,Yes,Yes,No,24,4,20,20,false,false,false,0,0,0,3,Parked,Parked,Parked,0,3,false,2,10,0,0,false,false,false,true,21,18,21,false,false,false,1,0,0,0,37,0,0,17,34,34,61,false,false,false,1732721062.1783433,YJbtMOS0NVRRGw
1712345942,58,2024gacmp_qm58,2024gacmp,qm,8849,1261,5130,97,1746,5293,6925,69,0,0,0,4,No,Yes,Yes,34,6,30,30,true,true,true,0,0,0,1,Parked,None,None,0,1,false,2,10,1,0,false,false,false,true,18,18,21,false,false,false,1,0,8,8,35,4,20,3,6,34,69,false,false,false,0,0,0,4,No,Yes,Yes,34,6,30,30,true,true,true,0,0,6,1,StageRight,Parked,CenterStage,0,7,false,2,10,0,2,false,false,false,true,18,18,21,false,false,false,3,0,5,5,61,5,25,12,24,54,97,false,false,false,1732721062.1783433,PumGDM9qPIEHoA
1712346339,59,2024gacmp_qm59,2024gacmp,qm,1102,5109,343,94,3635,3815,9500,65,0,0,0,6,Yes,Yes,Yes,21,3,15,15,true,true,true,0,0,3,1,StageLeft,Parked,None,1,5,false,2,10,0,0,false,false,false,true,18,18,21,false,true,false,1,0,7,7,44,4,20,6,12,39,65,false,false,false,0,0,0,4,Yes,No,Yes,24,4,20,20,true,true,true,0,5,6,0,StageLeft,None,StageRight,0,11,true,2,10,0,0,false,false,false,true,18,18,21,false,false,false,4,0,7,7,70,8,40,6,12,59,94,false,false,true,1732721062.1783433,kEVBtG4ZpQOZCw
1712267189,6,2024gacmp_qm6,2024gacmp,qm,1771,5900,5293,77,9522,9500,6829,38,0,0,0,4,No,Yes,Yes,19,3,15,15,false,false,false,0,0,3,2,CenterStage,Parked,Parked,0,5,false,2,10,0,0,false,false,false,false,21,18,21,false,true,false,0,2,0,0,19,0,0,7,14,14,38,false,false,false,0,0,0,4,Yes,No,Yes,19,3,15,15,false,false,false,0,5,6,1,StageLeft,StageRight,Parked,0,12,true,2,10,0,10,false,false,false,false,21,18,21,false,false,false,3,0,5,5,48,3,15,8,16,36,77,false,true,false,1732721062.1783433,ARv+yyOhVUqe3w
1712346779,60,2024gacmp_qm60,2024gacmp,qm,2974,4026,1287,111,4509,7104,1648,87,0,0,0,4,Yes,Yes,No,29,5,25,25,true,true,true,2,0,9,0,StageLeft,StageRight,StageLeft,0,11,true,2,10,0,0,false,false,false,true,18,18,21,false,false,false,2,0,7,7,58,6,30,5,10,47,87,false,false,false,0,0,0,6,Yes,Yes,Yes,31,5,25,25,true,true,true,2,0,9,0,StageLeft,StageRight,StageRight,0,11,true,2,10,0,0,false,false,false,true,18,18,21,false,false,false,4,0,8,8,80,9,45,8,16,69,111,false,false,false,1732721062.1783433,gsp5jP/RbDmNZQ
1712347178,61,2024gacmp_qm61,2024gacmp,qm,4533,9571,6919,63,8736,4451,9522,61,0,0,0,4,Yes,Yes,No,29,5,25,25,true,true,true,0,0,0,2,None,Parked,Parked,0,2,false,2,10,0,2,false,false,false,true,18,18,21,false,false,false,1,0,4,4,30,2,10,7,14,28,61,false,false,false,0,0,0,4,Yes,No,Yes,29,5,25,25,true,true,true,0,0,3,1,None,Parked,StageRight,0,4,false,2,10,1,0,false,false,false,true,18,18,21,false,false,false,3,0,5,5,34,3,15,5,10,30,63,false,false,false,1732721062.1783433,G9DZXLbsSyBHxw
1712347598,62,2024gacmp_qm62,2024gacmp,qm,5900,6829,3489,77,4188,8577,8865,20,0,0,0,4,Yes,Yes,No,9,1,5,5,false,false,false,0,0,0,3,Parked,Parked,Parked,0,3,false,2,10,0,0,false,false,true,false,21,18,21,false,false,false,0,5,0,0,11,0,0,4,8,8,20,false,false,false,0,0,0,4,No,Yes,Yes,19,3,15,15,false,false,false,0,0,0,3,Parked,Parked,Parked,0,3,true,2,10,0,25,false,false,false,false,21,18,21,false,false,false,3,0,3,3,33,1,5,11,22,30,77,false,false,false,1732721062.1783433,JThTiuExbJDBRA
1712348356,63,2024gacmp_qm63,2024gacmp,qm,9260,342,6925,49,8575,8080,1771,98,0,0,0,4,Yes,No,Yes,39,7,35,35,true,false,true,0,5,6,1,CenterStage,Parked,StageRight,0,12,true,2,10,2,0,false,false,false,true,21,18,21,false,false,false,4,0,3,3,59,2,10,17,34,47,98,false,false,true,0,0,0,4,Yes,No,Yes,24,4,20,20,false,false,false,0,0,3,0,CenterStage,None,None,0,3,false,2,10,0,4,false,false,false,false,21,18,21,false,false,true,0,0,0,0,21,0,0,9,18,18,49,false,false,false,1732721062.1783433,7yAr6WZgZONjUQ
1712348975,64,2024gacmp_qm64,2024gacmp,qm,9480,1102,2415,60,1746,4112,1261,112,0,0,0,2,No,No,Yes,32,6,30,30,true,true,true,0,0,0,2,None,Parked,Parked,0,2,true,2,10,1,20,false,false,false,true,18,18,21,false,false,false,4,0,7,7,60,7,35,8,16,58,112,false,false,false,0,0,0,4,No,Yes,Yes,24,4,20,20,true,true,true,0,0,0,1,Parked,None,None,0,1,false,2,10,0,2,false,false,true,true,18,18,21,false,false,false,1,4,7,7,34,4,20,3,6,33,60,false,false,false,1732721062.1783433,bHdjRS29+Exp0w
1712349420,65,2024gacmp_qm65,2024gacmp,qm,2815,6340,3329,61,8849,3635,7451,67,0,0,0,4,No,Yes,Yes,24,4,20,20,true,true,true,0,0,6,1,StageRight,StageLeft,Parked,1,8,true,2,10,1,10,false,false,false,false,18,18,21,false,true,false,3,1,7,7,33,2,10,4,8,25,67,false,false,false,0,0,0,6,Yes,Yes,Yes,31,5,25,25,true,true,true,0,0,3,1,StageLeft,Parked,None,0,4,false,2,10,0,7,false,false,true,false,18,18,21,false,false,false,0,2,1,1,23,0,0,9,18,19,61,false,false,false,1732721062.1783433,y6YCgHW0p9hVnA
1712349970,66,2024gacmp_qm66,2024gacmp,qm,9477,1414,6366,84,1683,5130,4701,58,0,0,0,6,Yes,Yes,Yes,26,4,20,20,false,false,false,0,0,0,1,None,Parked,None,0,1,false,2,10,2,5,false,false,true,false,21,18,21,false,false,false,0,2,3,3,27,1,5,9,18,26,58,false,false,false,0,0,0,4,No,Yes,Yes,29,5,25,25,true,false,true,0,0,3,1,StageLeft,None,Parked,0,4,true,2,10,0,14,false,false,false,true,21,18,21,false,false,true,4,1,6,6,41,3,15,8,16,37,84,false,false,false,1732721062.1783433,4/mrbD/8bAuq2A
1712350415,67,2024gacmp_qm67,2024gacmp,qm,3490,5293,3489,61,281,7538,4509,65,0,0,0,4,No,Yes,Yes,29,5,25,25,true,true,true,0,0,6,1,StageLeft,Parked,CenterStage,0,7,false,2,10,0,0,false,false,false,true,18,18,21,false,false,false,3,0,5,5,36,2,10,7,14,29,65,false,false,false,0,0,0,4,Yes,Yes,No,29,5,25,25,true,true,true,0,0,0,0,None,None,None,0,0,false,2,10,0,0,false,false,false,true,18,18,21,false,false,false,1,0,4,4,32,2,10,9,18,32,61,false,false,false,1732721062.1783433,4xr5u5kEQAw3zA
1712350857,68,2024gacmp_qm68,2024gacmp,qm,7104,4188,8736,54,1648,9500,342,61,0,0,0,6,Yes,Yes,Yes,21,3,15,15,true,true,true,0,0,3,2,Parked,Parked,StageLeft,0,5,false,2,10,1,0,false,false,false,true,18,18,21,false,false,true,3,2,5,5,40,2,10,10,20,35,61,false,false,false,0,0,0,4,No,Yes,Yes,19,3,15,15,true,true,true,0,0,3,1,StageLeft,None,Parked,0,4,false,2,10,0,12,false,false,false,false,18,18,21,false,false,false,0,0,1,1,23,0,0,9,18,19,54,false,false,false,1732721062.1783433,ETImtVJb23c0OA
1712351579,69,2024gacmp_qm69,2024gacmp,qm,1261,6829,8080,69,8577,4026,4112,47,0,0,0,6,Yes,Yes,Yes,26,4,20,20,true,true,true,0,0,3,1,Parked,StageRight,None,0,4,false,2,10,1,0,false,false,false,false,18,18,21,false,false,false,0,3,5,5,21,2,10,1,2,17,47,false,false,false,0,0,0,4,Yes,Yes,No,24,4,20,20,true,true,true,0,0,3,1,None,StageRight,Parked,1,5,false,2,10,0,17,false,false,false,false,18,18,21,false,false,true,2,0,1,1,28,0,0,11,22,23,69,false,false,false,1732721062.1783433,6G3EFowH+VOmNA
1712267615,7,2024gacmp_qm7,2024gacmp,qm,5130,9571,2974,73,3489,3635,4026,60,0,0,0,4,Yes,Yes,No,19,3,15,15,true,true,true,0,0,3,2,Parked,StageRight,Parked,1,6,false,2,10,0,5,false,false,false,false,18,18,21,false,false,true,0,0,4,4,36,2,10,8,16,30,60,false,false,false,0,0,0,4,Yes,No,Yes,24,4,20,20,true,true,true,0,0,3,2,StageLeft,Parked,Parked,0,5,false,2,10,0,0,false,false,false,true,18,18,21,false,false,false,3,1,7,7,49,5,25,6,12,44,73,false,false,false,1732721062.1783433,vbgWT6IrA4teNg
1712352008,70,2024gacmp_qm70,2024gacmp,qm,1102,2974,4451,95,9480,1771,8865,86,0,0,0,4,Yes,Yes,No,29,5,25,25,true,true,true,0,5,3,1,Parked,StageLeft,None,0,9,true,2,10,0,15,false,false,false,true,18,18,21,false,false,false,2,1,5,5,42,4,20,4,8,33,86,false,true,false,0,0,0,4,No,Yes,Yes,29,5,25,25,true,true,true,0,0,3,1,StageLeft,Parked,None,0,4,false,2,10,0,5,false,false,true,true,18,18,21,false,false,false,3,3,8,8,61,7,35,7,14,57,95,false,false,false,1732721062.1783433,q9y93OUnDnZnUQ
1712352554,71,2024gacmp_qm71,2024gacmp,qm,6919,1683,3635,101,5900,7451,9477,77,0,0,0,2,No,Yes,No,17,3,15,15,true,true,true,0,0,0,3,Parked,Parked,Parked,0,3,true,2,10,0,22,false,false,false,false,18,18,21,false,false,false,1,0,5,5,38,4,20,5,10,35,77,false,false,false,0,0,0,6,Yes,Yes,Yes,31,5,25,25,true,true,true,0,0,0,2,None,Parked,Parked,0,2,false,2,10,1,0,false,false,true,true,18,18,21,false,false,false,3,4,7,7,70,9,45,8,16,68,101,false,false,false,1732721062.1783433,9edITvxcJATRjQ
1712353012,72,2024gacmp_qm72,2024gacmp,qm,5293,8849,9260,51,9571,6366,5109,42,0,0,0,4,No,Yes,Yes,9,1,5,5,false,false,false,0,0,0,1,Parked,None,None,0,1,false,2,10,0,2,false,false,false,false,21,18,21,true,false,false,0,1,6,6,31,4,20,2,4,30,42,false,false,false,0,0,0,2,No,No,Yes,12,2,10,10,false,false,false,0,0,0,2,Parked,None,Parked,0,2,false,2,10,1,5,false,false,false,false,21,18,21,false,false,false,2,0,6,6,34,4,20,3,6,32,51,false,false,false,1732721062.1783433,3MdCjof90GQgmw
1712353433,73,2024gacmp_qm73,2024gacmp,qm,1746,5130,3490,54,3329,6925,343,80,0,0,0,4,No,Yes,Yes,34,6,30,30,false,false,false,0,5,6,1,StageLeft,Parked,StageRight,1,13,true,2,10,0,0,false,false,false,false,21,18,21,false,true,false,3,0,6,6,46,5,25,1,2,33,80,false,false,true,0,0,0,4,Yes,Yes,No,29,5,25,25,false,false,false,2,0,6,1,Parked,StageRight,StageRight,0,9,false,2,10,0,0,false,false,false,false,21,18,21,false,false,false,0,0,0,0,25,0,0,8,16,16,54,false,false,false,1732721062.1783433,znjbkkcTm2zqTg
1712353855,74,2024gacmp_qm74,2024gacmp,qm,4533,2815,7538,68,1414,2415,6340,96,0,0,0,4,Yes,Yes,No,34,6,30,30,true,true,true,0,0,0,3,Parked,Parked,Parked,0,3,false,2,10,0,5,false,false,false,true,18,18,21,false,false,false,3,0,7,7,57,5,25,11,22,54,96,false,false,false,0,0,0,4,Yes,No,Yes,34,6,30,30,true,true,true,2,0,9,0,StageLeft,StageLeft,StageRight,0,11,true,2,10,0,0,false,false,false,true,18,18,21,false,false,false,2,1,4,4,34,1,5,7,14,23,68,false,false,false,1732721062.1783433,wfD5/TSyl9FzkA
1712354292,75,2024gacmp_qm75,2024gacmp,qm,281,4701,9522,33,8575,1287,3815,72,0,0,0,4,Yes,Yes,No,19,3,15,15,true,true,true,0,0,6,1,CenterStage,StageLeft,Parked,0,7,false,2,10,0,5,false,false,false,true,18,18,21,false,false,true,3,0,6,6,48,3,15,10,20,41,72,false,false,false,0,0,0,4,Yes,Yes,No,14,2,10,10,true,true,true,0,0,0,3,Parked,Parked,Parked,0,3,false,2,10,0,0,false,false,false,false,18,18,21,false,false,false,0,1,3,3,19,1,5,4,8,16,33,false,false,false,1732721062.1783433,zHQpiH3XospxTg
1712354674,76,2024gacmp_qm76,2024gacmp,qm,1648,7451,8080,64,9477,1771,1102,106,0,0,0,2,No,Yes,No,27,5,25,25,true,true,true,0,5,6,1,Parked,StageRight,CenterStage,0,12,true,2,10,0,10,false,false,false,true,18,18,21,false,false,false,4,0,6,6,69,5,25,13,26,57,106,false,false,true,0,0,0,4,No,Yes,Yes,19,3,15,15,true,true,true,0,0,3,2,StageLeft,Parked,Parked,0,5,false,2,10,0,0,false,false,true,true,18,18,21,false,false,false,1,2,6,6,45,2,10,12,24,40,64,false,false,false,1732721062.1783433,2Vct89vCqvEUMQ
1712355211,77,2024gacmp_qm77,2024gacmp,qm,8849,3489,6366,87,3635,6829,8865,48,0,0,0,2,No,Yes,No,22,4,20,20,false,false,false,0,0,6,1,StageRight,StageLeft,Parked,1,8,false,2,10,0,0,false,false,false,false,21,18,21,false,false,true,0,0,0,0,26,0,0,9,18,18,48,false,false,false,0,0,0,4,No,Yes,Yes,19,3,15,15,false,false,false,0,0,3,2,Parked,Parked,CenterStage,0,5,false,2,10,0,0,false,false,false,true,21,18,21,false,false,false,3,0,8,8,68,7,35,10,20,63,87,false,false,false,1732721062.1783433,X+40xmHMjo6byg
1712408284,78,2024gacmp_qm78,2024gacmp,qm,4509,3490,9260,51,5130,7104,4451,29,0,0,0,4,Yes,No,Yes,4,0,0,0,false,false,false,0,0,3,2,StageLeft,Parked,Parked,0,5,false,2,10,0,0,false,false,false,false,21,18,21,false,false,false,0,0,0,0,25,0,0,10,20,20,29,false,false,false,0,0,0,4,Yes,No,Yes,24,4,20,20,true,false,true,0,0,3,1,StageRight,None,Parked,0,4,false,2,10,0,0,false,false,false,false,21,18,21,false,false,false,2,0,7,7,27,2,10,3,6,23,51,false,false,false,1732721062.1783433,hWxbNNHUK8BEtw
1712408723,79,2024gacmp_qm79,2024gacmp,qm,4026,5109,4533,79,1683,6925,2815,67,0,0,0,4,Yes,Yes,No,49,9,45,45,true,true,true,0,0,0,2,Parked,Parked,None,0,2,false,2,10,0,0,false,false,false,true,18,18,21,false,false,false,1,2,5,5,18,1,5,3,6,16,67,false,false,false,0,0,0,4,Yes,No,Yes,34,6,30,30,true,true,true,0,0,0,3,Parked,Parked,Parked,0,3,false,2,10,0,10,false,false,false,true,18,18,21,false,false,true,3,0,2,2,35,0,0,15,30,32,79,false,false,false,1732721062.1783433,sNZtZ3+XEKwluQ
